step,temp,press,KE,PE,E,Vol
38530,561.6294394,-7141.743712,37.82267374,-1920.853291,-1883.030617,6425.388944
38540,557.2158916,-7134.890173,37.52544542,-1920.556085,-1883.03064,6425.388944
38550,550.6041713,-6805.868177,37.08018219,-1920.110653,-1883.03047,6425.388944
38560,545.5373981,-6413.156,36.7389627,-1919.769424,-1883.030461,6425.388944
38570,543.4353715,-6220.60225,36.59740269,-1919.627882,-1883.03048,6425.388944
38580,544.9225106,-6347.201846,36.69755338,-1919.727916,-1883.030363,6425.388944
38590,552.3236104,-6817.576374,37.19597701,-1920.226369,-1883.030392,6425.388944
38600,564.6549282,-7506.019158,38.02642388,-1921.05707,-1883.030646,6425.388944
38610,576.0976135,-8138.817709,38.79702621,-1921.827895,-1883.030869,6425.388944
38620,580.9690555,-8490.458369,39.12509121,-1922.156013,-1883.030922,6425.388944
38630,577.5849383,-8472.936443,38.89718941,-1921.927929,-1883.03074,6425.388944
38640,569.3844566,-8159.732152,38.34493178,-1921.375456,-1883.030524,6425.388944
38650,560.7982508,-7700.283674,37.76669774,-1920.797086,-1883.030389,6425.388944
38660,555.1995575,-7281.008693,37.38965634,-1920.419815,-1883.030159,6425.388944
38670,556.6514277,-7136.772994,37.48743186,-1920.517654,-1883.030222,6425.388944
38680,564.0531672,-7337.863007,37.98589857,-1921.016344,-1883.030445,6425.388944
38690,572.6097351,-7720.125898,38.56213666,-1921.592741,-1883.030604,6425.388944
38700,578.3083493,-8087.215145,38.94590718,-1921.97659,-1883.030683,6425.388944
38710,578.8900837,-8268.995293,38.98508382,-1922.015788,-1883.030704,6425.388944
38720,574.1634983,-8159.839622,38.66677412,-1921.697328,-1883.030554,6425.388944
38730,567.8367252,-7850.274008,38.24070053,-1921.271018,-1883.030317,6425.388944
38740,564.9163758,-7542.818182,38.04403095,-1921.074465,-1883.030434,6425.388944
38750,563.5359407,-7253.080845,37.95106619,-1920.981826,-1883.03076,6425.388944
38760,558.7023469,-6929.490249,37.62555006,-1920.656098,-1883.030548,6425.388944
38770,554.8420256,-6814.527567,37.36557851,-1920.39585,-1883.030272,6425.388944
38780,558.1891865,-7161.466662,37.59099151,-1920.621272,-1883.030281,6425.388944
38790,569.5062227,-7972.568709,38.35313206,-1921.38344,-1883.030308,6425.388944
38800,586.6204555,-9053.561988,39.50568212,-1922.5364,-1883.030718,6425.388944
38810,599.6265812,-9840.286994,40.38157361,-1923.412842,-1883.031268,6425.388944
38820,596.5073944,-9772.609667,40.17151342,-1923.202805,-1883.031291,6425.388944
38830,577.1707409,-8919.015541,38.86929548,-1921.899937,-1883.030641,6425.388944
38840,556.1273164,-7944.172278,37.45213583,-1920.482078,-1883.029942,6425.388944
38850,548.594339,-7518.17141,36.94483096,-1919.974724,-1883.029893,6425.388944
38860,556.6309796,-7822.787905,37.48605479,-1920.516167,-1883.030112,6425.388944
38870,574.4705189,-8638.29007,38.68745028,-1921.717943,-1883.030492,6425.388944
38880,591.4599053,-9410.898917,39.83159262,-1922.862834,-1883.031241,6425.388944
38890,591.6305458,-9389.80124,39.84308432,-1922.874531,-1883.031447,6425.388944
38900,571.6879488,-8465.760757,38.50005939,-1921.530631,-1883.030572,6425.388944
38910,550.1156658,-7471.373232,37.04728401,-1920.077019,-1883.029735,6425.388944
38920,545.2773353,-7218.783081,36.72144889,-1919.751166,-1883.029717,6425.388944
38930,558.1097832,-7760.584399,37.58564413,-1920.615861,-1883.030217,6425.388944
38940,577.4276169,-8663.856565,38.88659467,-1921.917221,-1883.030626,6425.388944
38950,593.3935347,-9532.214375,39.96181199,-1922.992465,-1883.030653,6425.388944
38960,603.3123894,-10127.69522,40.62979265,-1923.660599,-1883.030806,6425.388944
38970,603.8170432,-10197.69551,40.66377833,-1923.694719,-1883.030941,6425.388944
38980,593.1499497,-9651.938991,39.94540787,-1922.976064,-1883.030657,6425.388944
38990,577.4560138,-8759.865626,38.88850705,-1921.918926,-1883.030419,6425.388944
39000,563.1207606,-7833.727931,37.92310608,-1920.953424,-1883.030318,6425.388944
39010,553.7301046,-7085.267569,37.29069671,-1920.320938,-1883.030242,6425.388944
39020,550.7928357,-6641.908671,37.0928877,-1920.123322,-1883.030434,6425.388944
39030,551.2817663,-6487.387359,37.12581451,-1920.156256,-1883.030441,6425.388944
39040,554.7952315,-6677.995406,37.36242719,-1920.392798,-1883.030371,6425.388944
39050,561.6626928,-7163.951336,37.82491318,-1920.855568,-1883.030655,6425.388944
39060,566.1696667,-7593.023128,38.12843324,-1921.159254,-1883.03082,6425.388944
39070,565.0746314,-7723.399982,38.0546886,-1921.085289,-1883.030601,6425.388944
39080,562.5585521,-7638.102076,37.8852444,-1920.915752,-1883.030508,6425.388944
39090,562.3067685,-7544.691976,37.86828816,-1920.898673,-1883.030385,6425.388944
39100,567.87659,-7756.072531,38.2433852,-1921.273793,-1883.030408,6425.388944
39110,578.2916195,-8372.428732,38.94478053,-1921.975746,-1883.030965,6425.388944
39120,582.7865956,-8896.80714,39.2474926,-1922.278689,-1883.031196,6425.388944
39130,576.9891196,-8930.320373,38.85706427,-1921.887725,-1883.030661,6425.388944
39140,571.0227969,-8713.613359,38.45526505,-1921.485548,-1883.030283,6425.388944
39150,572.313199,-8585.554994,38.54216658,-1921.572743,-1883.030576,6425.388944
39160,575.0638782,-8499.083426,38.72740979,-1921.758368,-1883.030958,6425.388944
39170,571.7567313,-8289.321477,38.50469151,-1921.535416,-1883.030725,6425.388944
39180,566.6982318,-8111.584531,38.16402921,-1921.194258,-1883.030229,6425.388944
39190,568.2726736,-8190.52322,38.27005926,-1921.300561,-1883.030502,6425.388944
39200,570.1567589,-8235.915251,38.39694212,-1921.428142,-1883.0312,6425.388944
39210,559.601923,-7760.900434,37.68613159,-1920.717027,-1883.030896,6425.388944
39220,543.6809562,-7057.239039,36.61394148,-1919.643909,-1883.029967,6425.388944
39230,541.8040887,-6999.749976,36.48754471,-1919.51736,-1883.029816,6425.388944
39240,557.3355925,-7780.819948,37.53350662,-1920.564138,-1883.030631,6425.388944
39250,573.8126002,-8640.357549,38.64314305,-1921.674357,-1883.031214,6425.388944
39260,579.1068614,-8998.549626,38.99968261,-1922.030495,-1883.030812,6425.388944
39270,580.9518034,-9143.816305,39.12392937,-1922.15411,-1883.030181,6425.388944
39280,591.3373857,-9530.347633,39.82334159,-1922.853818,-1883.030477,6425.388944
39290,604.3237965,-9916.238942,40.69790539,-1923.729091,-1883.031185,6425.388944
39300,605.4985769,-9775.525153,40.77702043,-1923.808249,-1883.031228,6425.388944
39310,593.3923099,-9151.464352,39.9617295,-1922.992527,-1883.030798,6425.388944
39320,576.5431172,-8451.347575,38.82702845,-1921.857671,-1883.030643,6425.388944
39330,560.2521603,-7931.11351,37.72992152,-1920.760208,-1883.030286,6425.388944
39340,551.6858747,-7695.662491,37.153029,-1920.183092,-1883.030063,6425.388944
39350,553.3848956,-7635.856648,37.26744877,-1920.29811,-1883.030661,6425.388944
39360,553.3401217,-7417.207072,37.2644335,-1920.295417,-1883.030983,6425.388944
39370,545.7964035,-7099.069778,36.75640529,-1919.786663,-1883.030258,6425.388944
39380,545.3981484,-7331.168075,36.72958499,-1919.759241,-1883.029656,6425.388944
39390,563.7325788,-8441.257636,37.96430869,-1920.994592,-1883.030283,6425.388944
39400,587.9628125,-9770.754848,39.59608253,-1922.627228,-1883.031145,6425.388944
39410,598.723147,-10412.45434,40.32073225,-1923.351999,-1883.031267,6425.388944
39420,591.6330284,-10137.39118,39.84325151,-1922.874017,-1883.030765,6425.388944
39430,577.3588791,-9403.528061,38.88196556,-1921.91209,-1883.030124,6425.388944
39440,570.4056059,-8857.521423,38.4137006,-1921.443631,-1883.02993,6425.388944
39450,575.2741658,-8747.483271,38.74157151,-1921.771989,-1883.030417,6425.388944
39460,581.8638937,-8701.359199,39.18535367,-1922.216279,-1883.030925,6425.388944
39470,579.3265147,-8304.69782,39.01447506,-1922.045259,-1883.030783,6425.388944
39480,569.6673493,-7666.155863,38.36398305,-1921.394438,-1883.030455,6425.388944
39490,559.7657604,-7086.757673,37.69716515,-1920.727637,-1883.030472,6425.388944
39500,551.6973908,-6693.589432,37.15380455,-1920.184117,-1883.030313,6425.388944
39510,549.763805,-6651.103468,37.0235881,-1920.053734,-1883.030146,6425.388944
39520,557.0384559,-7061.876349,37.5134961,-1920.543944,-1883.030448,6425.388944
39530,567.8693245,-7711.621696,38.24289591,-1921.273499,-1883.030603,6425.388944
39540,577.531803,-8354.593833,38.89361103,-1921.924316,-1883.030704,6425.388944
39550,582.6251255,-8714.369261,39.23661847,-1922.26752,-1883.030902,6425.388944
39560,579.8705577,-8516.433831,39.05111339,-1922.08181,-1883.030696,6425.388944
39570,573.8202473,-7937.160549,38.64365804,-1921.674058,-1883.0304,6425.388944
39580,570.8672209,-7400.990997,38.44478785,-1921.475255,-1883.030468,6425.388944
39590,570.79242,-7114.316687,38.43975041,-1921.470248,-1883.030498,6425.388944
39600,572.695905,-7130.49399,38.56793973,-1921.598434,-1883.030494,6425.388944
39610,576.0308531,-7392.390633,38.79253026,-1921.823151,-1883.030621,6425.388944
39620,577.9475846,-7653.384856,38.92161165,-1921.952392,-1883.030781,6425.388944
39630,575.245727,-7639.708676,38.73965631,-1921.770458,-1883.030801,6425.388944
39640,568.8502203,-7393.424844,38.30895388,-1921.339371,-1883.030417,6425.388944
39650,567.8374973,-7385.861036,38.24075252,-1921.270789,-1883.030037,6425.388944
39660,579.6388307,-7984.107214,39.03550784,-1922.065968,-1883.03046,6425.388944
39670,595.3005551,-8828.017194,40.09023939,-1923.121369,-1883.03113,6425.388944
39680,600.3258524,-9261.87744,40.42866571,-1923.459811,-1883.031146,6425.388944
39690,593.3155826,-9107.938375,39.95656234,-1922.987214,-1883.030652,6425.388944
39700,584.4158822,-8719.240947,39.35721615,-1922.387464,-1883.030248,6425.388944
39710,582.0369329,-8496.955158,39.19700691,-1922.227386,-1883.030379,6425.388944
39720,583.4945485,-8452.718229,39.29516936,-1922.325965,-1883.030796,6425.388944
39730,579.8261844,-8254.075327,39.04812508,-1922.079132,-1883.031007,6425.388944
39740,566.9016551,-7682.794974,38.17772866,-1921.208395,-1883.030666,6425.388944
39750,553.2513593,-7079.626401,37.25845583,-1920.288352,-1883.029896,6425.388944
39760,554.9667704,-7155.607659,37.3739794,-1920.403787,-1883.029808,6425.388944
39770,574.2244173,-8073.048676,38.67087668,-1921.701369,-1883.030492,6425.388944
39780,596.5614836,-9202.302323,40.17515604,-1923.206226,-1883.03107,6425.388944
39790,608.3187384,-9846.528222,40.9669429,-1923.998112,-1883.031169,6425.388944
39800,605.5364975,-9705.392108,40.77957418,-1923.810665,-1883.031091,6425.388944
39810,589.9148092,-8848.685608,39.72753883,-1922.7584,-1883.030862,6425.388944
39820,568.5601076,-7727.975385,38.28941637,-1921.319598,-1883.030181,6425.388944
39830,557.394185,-7160.554232,37.5374525,-1920.567069,-1883.029617,6425.388944
39840,568.0062597,-7620.792577,38.25211775,-1921.282164,-1883.030046,6425.388944
39850,591.3044624,-8664.221912,39.82112438,-1922.85196,-1883.030836,6425.388944
39860,609.2155725,-9550.22941,41.02733978,-1924.058486,-1883.031147,6425.388944
39870,612.6550853,-9908.291022,41.25897217,-1924.290028,-1883.031056,6425.388944
39880,603.1123167,-9760.462116,40.61631885,-1923.646936,-1883.030617,6425.388944
39890,590.8199909,-9459.856123,39.78849788,-1922.81853,-1883.030032,6425.388944
39900,588.0347844,-9448.379384,39.60092944,-1922.630987,-1883.030058,6425.388944
39910,594.4900048,-9766.819278,40.03565326,-1923.066291,-1883.030638,6425.388944
39920,598.035847,-9953.547728,40.27444636,-1923.305536,-1883.031089,6425.388944
39930,589.2766404,-9567.544487,39.68456166,-1922.715486,-1883.030924,6425.388944
39940,572.0349335,-8734.930488,38.52342691,-1921.553801,-1883.030374,6425.388944
39950,558.6609552,-8055.379318,37.62276255,-1920.652763,-1883.030001,6425.388944
39960,557.6164948,-7994.614386,37.55242385,-1920.582559,-1883.030135,6425.388944
39970,566.0034368,-8403.090155,38.11723857,-1921.14785,-1883.030612,6425.388944
39980,574.0442429,-8790.928671,38.65874292,-1921.689493,-1883.03075,6425.388944
39990,578.3927319,-8983.228364,38.95158989,-1921.982125,-1883.030536,6425.388944
40000,582.9177625,-9132.572004,39.25632597,-1922.28682,-1883.030494,6425.388944
40010,588.2572226,-9246.42382,39.61590944,-1922.646666,-1883.030756,6425.388944
40020,589.613541,-9178.430942,39.70725007,-1922.738024,-1883.030774,6425.388944
40030,587.1553757,-9064.484734,39.54170607,-1922.572124,-1883.030418,6425.388944
40040,587.8606486,-9247.835278,39.58920235,-1922.619547,-1883.030345,6425.388944
40050,593.0631654,-9649.003625,39.93956342,-1922.970239,-1883.030675,6425.388944
40060,596.4878998,-9833.886192,40.17020057,-1923.200945,-1883.030744,6425.388944
40070,595.8694835,-9678.347531,40.12855361,-1923.159219,-1883.030666,6425.388944
40080,592.364488,-9324.305962,39.89251132,-1922.92317,-1883.030658,6425.388944
40090,586.9534221,-8942.974024,39.5281056,-1922.558576,-1883.03047,6425.388944
40100,583.5421929,-8738.97497,39.29837795,-1922.328713,-1883.030335,6425.388944
40110,584.6825657,-8752.324415,39.37517583,-1922.405637,-1883.030461,6425.388944
40120,586.8785885,-8749.095665,39.52306597,-1922.553915,-1883.030849,6425.388944
40130,581.8393063,-8354.347088,39.18369785,-1922.214682,-1883.030984,6425.388944
40140,567.3027387,-7532.5306,38.20473945,-1921.23526,-1883.030521,6425.388944
40150,553.0454945,-6794.469747,37.24459196,-1920.274685,-1883.030093,6425.388944
40160,548.8835328,-6623.514373,36.96430658,-1919.994371,-1883.030065,6425.388944
40170,556.9448095,-7082.303301,37.50718952,-1920.537318,-1883.030129,6425.388944
40180,575.3200836,-7930.296291,38.74466382,-1921.775156,-1883.030492,6425.388944
40190,595.5617484,-8750.153182,40.10782933,-1923.138912,-1883.031083,6425.388944
40200,605.2876431,-9159.261369,40.7628152,-1923.794127,-1883.031311,6425.388944
40210,600.1750433,-9091.784958,40.41850954,-1923.449425,-1883.030916,6425.388944
40220,589.1574485,-8864.856337,39.67653473,-1922.706822,-1883.030287,6425.388944
40230,585.5734948,-8866.2772,39.43517504,-1922.465318,-1883.030143,6425.388944
40240,591.8876174,-9075.588806,39.86039669,-1922.891149,-1883.030752,6425.388944
40250,595.7000412,-8984.254581,40.1171426,-1923.148387,-1883.031245,6425.388944
40260,587.3348959,-8327.576542,39.55379577,-1922.584753,-1883.030957,6425.388944
40270,573.6023788,-7597.478057,38.62898579,-1921.659211,-1883.030225,6425.388944
40280,570.4971883,-7578.539435,38.41986817,-1921.449728,-1883.02986,6425.388944
40290,585.5122902,-8487.420356,39.43105324,-1922.461363,-1883.030309,6425.388944
40300,608.0316148,-9688.743258,40.9476067,-1923.978791,-1883.031185,6425.388944
40310,618.9002786,-10319.25913,41.67955181,-1924.711047,-1883.031495,6425.388944
40320,610.7636002,-10087.87777,41.13159098,-1924.162691,-1883.0311,6425.388944
40330,592.0414066,-9378.587502,39.87075355,-1922.901292,-1883.030538,6425.388944
40340,575.9159915,-8758.273498,38.78479496,-1921.814971,-1883.030176,6425.388944
40350,570.6244786,-8548.640179,38.42844048,-1921.458822,-1883.030382,6425.388944
40360,572.7386077,-8588.991532,38.57081553,-1921.601675,-1883.03086,6425.388944
40370,574.1319239,-8597.354278,38.66464776,-1921.695457,-1883.030809,6425.388944
40380,576.1892071,-8658.120157,38.80319454,-1921.833727,-1883.030532,6425.388944
40390,584.7280374,-8988.437794,39.3782381,-1922.408805,-1883.030567,6425.388944
40400,597.9774682,-9443.153509,40.27051486,-1923.301623,-1883.031108,6425.388944
40410,604.3406405,-9598.095044,40.69903974,-1923.730476,-1883.031436,6425.388944
40420,596.8955961,-9338.156309,40.19765669,-1923.228679,-1883.031023,6425.388944
40430,583.712861,-9069.013199,39.30987151,-1922.340322,-1883.03045,6425.388944
40440,575.9692368,-9141.157485,38.78838074,-1921.818895,-1883.030515,6425.388944
40450,573.092276,-9296.373794,38.59463315,-1921.625356,-1883.030723,6425.388944
40460,571.8464267,-9204.076914,38.51073201,-1921.541053,-1883.030321,6425.388944
40470,579.4856203,-9174.09489,39.02518995,-1922.055334,-1883.030145,6425.388944
40480,597.4882481,-9493.374687,40.23756856,-1923.268679,-1883.03111,6425.388944
40490,606.8221091,-9636.981635,40.8661531,-1923.89782,-1883.031667,6425.388944
40500,596.4561746,-9138.317474,40.16806405,-1923.198957,-1883.030893,6425.388944
40510,582.0377929,-8449.548811,39.19706483,-1922.226995,-1883.02993,6425.388944
40520,583.1495133,-8295.589739,39.27193312,-1922.302045,-1883.030111,6425.388944
40530,595.9772278,-8604.538499,40.1358096,-1923.166896,-1883.031087,6425.388944
40540,600.4251842,-8680.315268,40.43535516,-1923.466664,-1883.031309,6425.388944
40550,591.2275358,-8361.302161,39.8159438,-1922.846393,-1883.030449,6425.388944
40560,584.8915462,-8289.810468,39.38924952,-1922.41916,-1883.02991,6425.388944
40570,592.5600824,-8849.689802,39.90568353,-1922.936103,-1883.030419,6425.388944
40580,605.0908344,-9617.941392,40.7495612,-1923.780525,-1883.030964,6425.388944
40590,611.265772,-10107.7662,41.16540951,-1924.196373,-1883.030964,6425.388944
40600,609.6889498,-10214.79525,41.05921915,-1924.090231,-1883.031012,6425.388944
40610,600.5603087,-9916.892965,40.44445505,-1923.475316,-1883.030861,6425.388944
40620,588.5016887,-9387.987912,39.6323729,-1922.662807,-1883.030434,6425.388944
40630,582.8143992,-9041.763185,39.24936502,-1922.279664,-1883.030299,6425.388944
40640,586.9979483,-9102.674818,39.53110419,-1922.5616,-1883.030495,6425.388944
40650,596.3959913,-9459.652257,40.16401104,-1923.194964,-1883.030953,6425.388944
40660,601.1733246,-9761.258349,40.48573833,-1923.516929,-1883.031191,6425.388944
40670,596.2952347,-9723.172249,40.15722563,-1923.18811,-1883.030885,6425.388944
40680,587.5464047,-9351.428541,39.56803973,-1922.598533,-1883.030493,6425.388944
40690,582.8286058,-8829.180036,39.25032176,-1922.280797,-1883.030476,6425.388944
40700,583.1215729,-8328.636576,39.27005149,-1922.30074,-1883.030688,6425.388944
40710,584.2886396,-7982.74356,39.34864706,-1922.379558,-1883.030911,6425.388944
40720,582.3969453,-7799.294079,39.22125179,-1922.252049,-1883.030798,6425.388944
